NA	sentiment	tweet
2.47188E+17	positive	If you are in Toronto please go eat some perogies at the Polish Festival tomorrow for George and I!!!! @PolishFestival
2.23782E+17	positive	@LizzyMac @KizaLeon and I are going to Bluesfest on Sunday! Wanna join?! Wolfgang Garnter is awesome! &lt;3
2.52997E+17	neutral	"Proof you're older now than 1st time you saw """"Baby Boom"""": You think, """"Elizabeth shouldn't have been alone in that room"""" and """"Ooh, nice sofa"""""
2.30772E+17	neutral	Ladies if your in Las Vegas come to the Splash Dance party with me tomorrow night at @SurrenderVegas.Bring your bikini it's about to get wet
2.38229E+17	positive	It's the Edinburgh Derby on Sunday for SWFitba as Hearts welcome Hibs to Foresters Park with a 14:00 KO time. We... http://t.co/5VlW4Z36
2.49385E+17	positive	"Work hard, play hard. I'll see you busters at Riot Fest tomorrow #ImaStartARiot"
2.01198E+17	neutral	"See you tomorrow, UC Davis. See you tomorrow. (1pm at the Whole Earth Festival)"
2.38833E+17	neutral	"In Binghamton NY for the night, leaving at 8am, back in VA sometime tomorrow just to find out where im going monday"
2.15689E+17	positive	"Not gonna lie, kinda excited for #gfmodelsearch this Sat at Westfield Parramatta. Looking to be a killer day!!!!!! @GirlfriendMAG"
2.62257E+17	positive	@AbernethyButter meant to say I enjoyed ur butter at Lough Erne Monday night! Gave the table a full brief on ur wares!!
2.31971E+17	neutral	Going to PA tomorrow then doctor Monday then after going to Summersville (: #yaya
2.30753E+17	positive	Stone Brewing just got added to our list of Brewers attending the 2nd Ann Riverside Blues &amp; BBQ! http://t.co/VUeE4WYW
2.74244E+17	neutral	"Kenny Lofton, Sandy Alomar Jr. make 1st Hall of Fame ballot appearance http://t.co/W0ERJI0s"
2.80138E+17	negative	"Maybe going out on Thurs, Fri, Sat nights is a bit harder than I thought when I also work tues, wed, thur, fri, sat, sun, mon, tues...."
2.48571E+17	positive	"I want to start """"International Talk like a Grunt Day"""" in honor of the 4 years I served in the US Army Infantry. Every Oct 3."
2.22748E+17	positive	@OttawaSunDenisA: Check out Become the Sun at Bluesfest on the 13th. Drummer had had reattached 4 years back. they need some ink and love!
2.39281E+17	positive	Leeds - that was incredible. Eagles of Death Metal and @apologiesihave0 stole the entire show. Time to do it all again on Sunday in Reading!
2.3891E+17	neutral	MYSA annual girls tournament final preparations underway... Join us at the Nairobi Technical field from Tuesday... http://t.co/6xnwCk3F
2.45683E+17	neutral	"The 2013 San Diego County Fair theme will be """"Game On,"""" all about board, pinball, TV and computer games. Begins June 8. #sdfair"
2.03262E+17	neutral	This reality series about Ballet West premieres in 2 weeks: May 31st. Check your local listings or visit the... http://t.co/Frjfje0Q
2.49499E+17	neutral	"This is where it all began. Pictures from the 1st Human Library held at Roskilde Festival, Denmark on July 4,... http://t.co/T6U6b5RY"
2.62831E+17	positive	"@lacemarketsue Good morning Sue, mum was good yesterday, she going to Blackpool Illuminations tomorrow, &amp; fish &amp; chip lunch, she'll enjoy..."
2.54638E+17	negative	Oh poo! Haven't got my 2 tix for @The_RHS Chelsea Flower Show nxt year. 1st time in 23yrs :(( Hope they're not turning it too corporate #CFS
2.57322E+17	positive	A lot easier to check @chambergates Twitter than hunt through http://t.co/tj9LcADc for the #UCA final score on Sat nights
2.69277E+17	positive	@theweeknd Amazing album!! Also you may be responsible for a new Baby Boom #Trilogy#babymakinmusic
2.41707E+17	negative	I may do Jiujitsu but I'll punch you in the fucking face.
2.50649E+17	neutral	"so mummy wants to go Hat Yai during the Christmas period, together w aunt. But my holiday starts on Dec 10 i think. mmm"
2.21218E+17	positive	"@monikaschnarre how did I miss you at The Kee on Tues? We all missed you at @benourishedca """"Dockside Glow"""" in Muskoka. Congrats on new line!"
2.25883E+17	neutral	"Supposingly tomorrow go back at 12noon, because of Nurses Day going back at 6pm. Seriously? Hahaish."
2.71797E+17	positive	THIS is how you party! Happy Friday everyone! Eagles of Death Metal - Cherry Cola... http://t.co/5Te4EmR7
2.19104E+17	positive	JUST ANNOUNCED! Knollwood &amp; Labatt's have teamed up for the 1st Annual Michelob Open on Wednesday July 11th @ The New Course!
2.21551E+17	positive	Peter Broderick has been added to the Roskilde festival program tomorrow. Don't miss it. Gloria at 15.00 #rf12
2.05495E+17	positive	@ChelseaMorg @blakeshelton BLAKE get ready for the wild girls in Ohio June 15th hurry up!!!!
2.03362E+17	neutral	@sofiaferarri I'm going to Feedme in Ohio June 3rd
2.07985E+17	positive	"Since the live at Phoenix Comicon went well, Producer-san, Cameraman-san, and I are partying tomorrow."
1.98008E+17	neutral	"Films on TV tonight: Four Weddings and a Funeral, The Ladykillers, The Mask, Run Fatboy Run, American Pie 2 and Tsotsi http://t.co/uBxJmlMI"
2.27852E+17	negative	@Mimii_49 I don't know what is going on with your phone but what's going on tomorrow for Hype park?
2.36775E+17	positive	@TheRickiLee so excited to meet and see you perform at Westfield Parramatta tomorrow
2.23148E+17	neutral	"@AsgardThunder That sounds like Del Mar to me, mostly because of the """"San Diego County Fair"""" #butitshouldbeDelMarFair"
2.77144E+17	neutral	We have the new Batman trilogy on Blu Ray. At start of week Pete declared we're going to order pizza &amp; watch them back to back on Saturday.
2.54283E+17	positive	Interlaken kissed by the sun. Taste them Saturday http://t.co/q9uAyMpD
2.63199E+17	positive	Watching the PLL Halloween special for the 3rd time. I can't get enough. Looking for cluesssss
2.75251E+17	neutral	"Off to ER, for the Edinburgh Derby, c'mon the Hibs"
2.58606E+17	negative	You cannot run a modern sophisticated economy the way you run a tuck shop at Eton Jimmy McGovern in @guardian (http://t.co/1tdxAQNr)
2.11498E+17	negative	So sad I can't be at Star Wars Weekends today. But alas I'm going tomorrow.
2.74173E+17	neutral	One spare Runrig ticket for next Friday night at the barrowlands! Pm me for details @Runrig1973
2.41134E+17	positive	"@ambomum; Zack Ryder and Beth Phoenix, will be signing autographs at Westfield Parramatta tomorrow! Hope that helps you out! :) :)"
2.42547E+17	positive	"Beautiful morning. Schools back tomorrow, so last swim at lovely outdoor pool in Haltwhistle before it closes for season. May go twice!"
2.66697E+17	neutral	"Also Monday night, eat at Maverik Center as we debut Little Italy at the back of the concourse with seating for 70 people. Check it out!"
2.20499E+17	positive	Working San Diego County Fair's main parking lot on 4th of July for the first time... Challenge Accepted...
2.60538E+17	neutral	Kenny Lofton threw out the ceremonial 1st pitch tonight. Who hasnt that guy been to the post seasonw itih
2.46503E+17	positive	"Can you spare your Tuesday night October 2nd ??? I certainly wish I could make it! Nekromantix, supported by... http://t.co/FJQMgmvR"
2.56592E+17	neutral	"Top story: The sun sets in the town of Interlaken. #2012atws #expediaatatws #photos http://t.co/v7sCHJdI, see more http://t.co/s9LfyRtp"
2.46256E+17	neutral	RUMORED: The boys will be going on an Australian Tour on February 31 next yr :)
2.48933E+17	neutral	"As 19 Sep is International Talk Like a #pirate day &amp; 21 Sep is International #peace day, maybe 20 Sep could become international #irony day?"
2.71099E+17	positive	"@3doorsdown You guys are killing it out there, I love you. I'm watching on livestream tonight. See y'all in Binghamton NY next Saturday"
2.24142E+17	positive	Come see us tonight at Eldora Speedway for the 29th Annual Kings Royal! This afternoon starting at 2:30 p.m. is... http://t.co/H18MaRmm
2.1348E+17	neutral	"Okay, friends ... you have heard me mention a book signing event in Akron, Ohio June 24th ... here is the... http://t.co/6u3u5wyA"
2.23242E+17	positive	@_KaylaM hope you're doing okay pretty girl. &lt;3 Come to the party in Muskoka on Saturday at The Kee! :)
2.00937E+17	positive	Did you know that over half our workforce are Nursing Staff (57%). We'll be celebrating 3377 of them tomorrow on Nurses Day #ind2012
2.33168E+17	positive	Another great day in Croatia. Bring on Hvar tomorrow
2.2675E+17	negative	"Today's nonsense: In response to the shootings, Warners won't release Batman box office stats until Monday. And that brings back zero lives."
2.31785E+17	positive	"@RichmondChan lol, relax ba! Btw tomorrow want play street soccer at art park? With vanguard? Most lowly at 10am. But not yet confirm"
2.12376E+17	negative	#IWillNeverUnderstandWhy Hot jam is on a Monday shit dont make any sense
2.23866E+17	positive	All #BreakingPointe fans - join us here this Tuesday 6 PM PST where you can ask Ballet West's Allison DeBonna questions about the show!
2.40121E+17	positive	"tomorrow at 9, I'll be fangirling over the tv show """"Styled To Rock"""" which has fashion designing and @LittleMixOffic - omfg I'LL BE IN HEAVEN"
2.65488E+17	neutral	What will you be doing with all of your extra Halloween Candy tomorrow - here are a few tips!... http://t.co/7nwGWTCQ
2.24835E+17	negative	"Thursday will be very tiring day for me! BCLS, Nurses Day Rehearsal and then Soccer!"
2.49683E+17	positive	Amazing day! Got 4th place in the Dallas Urban Beer Hunt w/ @colterhall &amp; @Erica_Michelle &amp; then saw some killer bands at Riot Fest!
2.78939E+17	positive	"It's Wednesday, you know what that means... New Batman! http://t.co/wFW7RvPX"
2.12295E+17	neutral	Why did they have to make Hot Jam on a Monday?? Don't they know ppl work during the week. #HOTJAM
2.70022E+17	positive	Noche Lat Sat @ Manor are PACKED-11/17-Erika Norell &amp; Maite Ofarrel &amp; DJ Larry Larr spinning the hottest Latin hits. 10:30-4am; NO COVER!!
2.2258E+17	neutral	Did you miss the last Mamaway breast feeding workshop? Next session is on at Westfield Parramatta store Thursday... http://t.co/3sOm8UAe
2.62606E+17	negative	"If the PLL Halloween special aired THIS Tues. instead of last Tues., I would be even more creeped out considering the next day is Halloween."
2.66298E+17	positive	We are collecting Halloween Candy thru 4pm tomorrow - anybody else want to bring candy to donte to our troops and... http://t.co/mLndaAbf
2.36713E+17	positive	@DanOnTheMoon @therickilee hahaha I'm going with my cousin to meet her at Westfield Parramatta tomorrow - so I'll buy it then :) Pumped!
2.24161E+17	neutral	"Phillips Idowu has pulled out of the London Grand Prix, meaning 4th spot is UP FOR GRABS."
2.61579E+17	negative	"Wow! Just heard Awful News Emanuel Steward died, rest in peace to one of the truly great trainers of all time. You'll be missed Sat Nights"
2.61582E+17	positive	Tomorrow I must watch the new PLL Halloween episode and watch the video for Mcfly's new song.
2.47077E+17	positive	"Best of luck to everyone racing tomorrow be it Padstow, Ironman Wales, Challenge Henley or one of the countless... http://t.co/JhC3GfQd"
2.62202E+17	positive	"Don't miss Camp Rock's mall show tomorrow, 6pm, at the Greenbelt 3 Park! Starring @aMor_MUSiC as Mitchie and @Markkistroem as Shane! :P"
2.54284E+17	neutral	"If you're going to Saturday's Ben Sollee show, make sure to stop by and see Abby at the KFTC table, and if you... http://t.co/WSPUQGYA"
2.47719E+17	negative	"Circoloco what a send off for the summer! Back to pompey tomorrow, don't know how im feeling about it.. #shortstraw #singlebed #dropmeout"
2.46276E+17	positive	A little write up about Creative Alliance. Great place to work. &gt; http://t.co/KcHj2bYt
2.39402E+17	positive	CW Network Aug 30th Check Nelly on his nee show..... I have friends involved on that show..Check it Out let me know what u think
2.72034E+17	negative	And Thanksgiving Leftovers start Today. Ima be done with turkey by tomorrow. Get tired of it.
2.77603E+17	positive	@meganandliz cant wait for tomorrow!!! see you at the kirby center!
2.10582E+17	neutral	"Earth Festival bought to you by @EarthPearlCo June 16, 2-7pm, 2010 S. Wabash. http://t.co/sLGLCv8E"
2.23838E+17	neutral	Results for Heat 1 Men's 100M: Nesta Carter finishes 2nd with a time of 10.15 Aviva London Grand Prix #SDL http://t.co/Jd2pmwIQ
2.45582E+17	positive	"Off to IBZ tomorrow. Paradise, Zoo Project, We Love..., and Circoloco all on the cards"
2.46533E+17	positive	"Circoloco #circoloco tomorrow, get a good nights kip cos tomorrow it's jump off time"
2.08665E+17	positive	Awesome first show last night with Killswitch in Utrecht! Dank u wel !!! Rock Im Park tomorrow! #SMAAASHHH!!!
2.45103E+17	neutral	@NickFaldo006 @FaldoSeries @mfaldo My Mate @johnmack00 hit a hole in one on the 15th! What is ur best score around Lough Erne??
2.51332E+17	neutral	New Main Terrain Art Park coming to the Southside #Cha http://t.co/VbbPxsjg
2.77301E+17	neutral	@SchexxxMixxx really because on my phone it says I messaged you Nov. 21 the first night of thanksgiving break #fact
2.67677E+17	positive	Enjoy your Sunday; on this Veteran Day take a moment to thank any and all active &amp; veterans who served in the military. @natandalex
2.45822E+17	positive	"From Monday 17 Sept, new Library Reading Club for Reception to Year 6 from 3.30-4.30pm with Mrs Bolton, the School Librarian."
2.70848E+17	positive	"#midnightrun may have my favourite Danny Elfman score, probably because it's not a typical Elfman score"
2.75321E+17	neutral	"I will be buying the new Batman movie on Tuesday, just to let everyone know"
2.82196E+17	positive	Very heavy band of snow just W of Grand Bend likely close to 0 visibility and may drop a fast 5-8 cm of snow. http://t.co/6xxJ9BQD #onstorm
2.42729E+17	negative	The tragedy of only thinking up hilarious tweets for the Summer Olympics now is that in four years there may be no place for them.
2.23428E+17	positive	It was such a shame that the Great Yorkshire Show was cancelled but we still really enjoyed Tuesday and can't... http://t.co/e0kFOl6A
2.6445E+17	neutral	"Running class tomorrow at 8.00am and 9.30am, Hype park, get faster with The Transformers."
